part_code	product_name	description	category_name	sub_category_name	location	total_onhand	cost	weighted_cost	price	vendor_code	vendor_name	date_last_sold	discontinued	date_created
33723	Prod_90995803		French Reds	French Red 750 small		0.0	27.11	28.66	35.63	343.0	VNDR_V2MZAM	07/03/24	True	05/10/24
70646	Prod_82982802		French Reds	French Red 750 small		0.0	18.45	19.41	23.62	343.0	VNDR_V2MZAM	07/10/24	True	05/10/24
76255	Prod_49802753		Italian Reds	Italian Red 750 small		0.0	7.32	7.25	9.25	343.0	VNDR_V2MZAM	07/03/24	True	05/10/24
10074	Prod_59074825		French Reds	French Red 750 small		0.0	12.28	12.5	19.73	343.0	VNDR_V2MZAM	07/10/24	True	05/10/24
36498	Prod_29030400		Spanish Reds	Spanish Reds 750 small	AA4.1	119.0	5.69	6.0	11.61	257.0	VNDR_QXDZSF	07/30/25	False	05/14/24
75522	Prod_48698437		Spanish Reds	Spanish Reds 750 small	AA5.1	0.0	6.52	6.93	14.45	257.0	VNDR_QXDZSF	00/00/00	True	05/14/24
30541	Prod_80830623		Spanish Reds	Spanish Reds 750 small		0.0	9.73	10.0	13.19	257.0	VNDR_QXDZSF	00/00/00	True	05/14/24
55929	Prod_62545681	6	French Sparkling	French Sparkling 750 small		0.0	42.41	44.0	65.19	272.0	VNDR_PTILSU	07/04/24	True	05/15/24
36028	Prod_52910037		French Whites	French White 750 small	A2.2	0.0	10.7	10.75	16.61	272.0	VNDR_PTILSU	09/09/24	True	05/15/24
39545	Prod_18344986		French Whites	French White 750 small		0.0	10.99	9.5	12.94	272.0	VNDR_PTILSU	00/00/00	True	05/15/24
89569	Prod_18720991		French Reds	French Red 750 small		0.0	23.88	25.0	41.37	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
41673	Prod_18278400		French Rose	French Rose 750 small		0.0	21.32	21.0	27.58	272.0	VNDR_PTILSU	06/26/24	False	05/15/24
40974	Prod_44043849	6	French Reds	French Red 750 small		0.0	10.98	10.75	17.92	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
68899	Prod_69012536		California Red	California Red 750 small	P1.2	0.0	14.09	13.833	19.35	117.0	VNDR_0C67ZD	00/00/00	True	05/22/24
33097	Prod_26588632	6	French Whites	French White 750 small		0.0	11.52	11.25	18.59	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
74824	Prod_53532682		French Whites	French White 750 small	A2.2	0.0	17.74	17.5	26.57	272.0	VNDR_PTILSU	09/09/24	True	05/15/24
33525	Prod_54662768		French Whites	French White 750 small	A3.2	6.0	11.87	12.0	18.3	272.0	VNDR_PTILSU	05/07/25	False	05/15/24
67804	Prod_90857532		French Sparkling	French Sparkling 750 small	A2.2	0.0	11.65	12.0	18.56	272.0	VNDR_PTILSU	12/26/24	True	05/15/24
25043	Prod_53468032		French Reds	French Red 750 small		0.0	10.28	9.0	15.69	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
51846	Prod_25276249		French Reds	French Red 750 small		0.0	37.61	23.5	52.64	272.0	VNDR_PTILSU	07/09/24	True	05/15/24
87261	Prod_72965830		Portugal Table	Portugal Table 750 large		0.0	12.73	13.25	19.3	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
60227	Prod_15029777		Portugal Table	Portugal Table 750 large		0.0	12.78	13.5	20.57	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
63028	Prod_42590233		French Reds	French Red 750 small	D6.2	30.0	6.85	7.25	11.57	272.0	VNDR_PTILSU	04/06/25	False	05/15/24
47383	Prod_14543938		French Reds	French Red 750 small	A3.2	0.0	14.17	14.0	20.68	272.0	VNDR_PTILSU	09/10/24	True	05/15/24
39483	Prod_69913171		French Whites	French White 750 small		0.0	20.11	20.0	29.64	272.0	VNDR_PTILSU	07/18/24	True	05/15/24
17265	Prod_46243243		French Whites	French White 750 small		0.0	13.96	14.25	22.21	272.0	VNDR_PTILSU	06/26/24	True	05/15/24
32763	Prod_88988762		French Reds	French Red 750 small		0.0	18.36	19.16	23.85	343.0	VNDR_V2MZAM	07/03/24	True	05/15/24
85652	Prod_74291303		French Rose	French Rose 750 small		0.0	5.99	6.0	8.34	343.0	VNDR_V2MZAM	07/10/24	True	05/15/24
25733	Prod_41468320	12	French Rose	French Rose 750 small		45.0	8.2	8.77	11.21	343.0	VNDR_V2MZAM	07/10/24	False	05/15/24
47420	Prod_22587524		Spanish Reds	Spanish Reds 750 small		0.0	8.62	8.74	12.03	341.0	VNDR_3X4SNI	07/25/24	True	05/27/24
19247	Prod_84573467	3	Italian Reds	Italian Red 375 small	B4.2	3.0	66.54	68.6	114.0	9.0	VNDR_93N529	01/16/25	False	05/31/24
33840	Prod_27414487		Sparkling	Sparkling 750 small	E4.1	46.0	13.17	12.83	19.16	306.0	VNDR_41N4OZ	07/09/25	False	06/26/24
75149	Prod_23442015	12	Italian Reds	Italian Red 750 small		0.0	9.72	9.91	13.25	343.0	VNDR_V2MZAM	11/01/24	True	06/26/24
31058	Prod_56163957	12	French Reds	French Red 750 small		0.0	3.36	3.41	5.37	343.0	VNDR_V2MZAM	10/09/24	True	06/26/24
44929	Prod_75311534	12	French Reds	French Red 750 small		0.0	7.25	7.25	9.28	343.0	VNDR_V2MZAM	10/16/24	True	06/26/24
94171	Prod_41117839	12	French Whites	French White 750 small		0.0	11.41	16.0	16.3	343.0	VNDR_V2MZAM	00/00/00	True	06/26/24
41362	Prod_21948411	12	French Reds	French Red 750 small		0.0	15.17	15.92	17.94	343.0	VNDR_V2MZAM	10/16/24	True	06/26/24
96489	Prod_44077561	12	French Reds	French Red 750 small		0.0	10.08	10.25	11.29	343.0	VNDR_V2MZAM	10/30/24	True	06/26/24
94664	Prod_52976952	12	French Reds	French Red 750 small		0.0	8.1	7.92	9.72	343.0	VNDR_V2MZAM	10/30/24	True	06/26/24
57356	Prod_44298617	12	French Reds	French Red 750 small		0.0	14.25	14.67	17.54	343.0	VNDR_V2MZAM	10/30/24	True	06/26/24
87597	Prod_24906046	12	French Reds	French Red 750 small		0.0	20.45	20.5	24.77	343.0	VNDR_V2MZAM	10/30/24	True	06/26/24
16041	Prod_22266044	12	French Whites	French White 750 small		0.0	16.35	15.92	20.64	343.0	VNDR_V2MZAM	10/30/24	True	06/26/24
88209	Prod_61925152		California Whites	California Whites 750 small	C6.1	96.0	11.64	11.5	17.05	371.0	VNDR_0T45KD	00/00/00	False	10/08/24
71954	Prod_84732216	12	French Rose	French Rose 750 small	A6.1	71.0	5.14	5.16	8.97	343.0	VNDR_V2MZAM	07/06/25	False	06/28/24
71869	Prod_48215273		French Reds	French Red 750 small	B8.1	88.0	9.19	9.1433	15.15	343.0	VNDR_V2MZAM	08/04/25	False	06/28/24
31059	Prod_10604289		French Reds	French Red 750 small	D6.2	0.0	11.07	10.83	17.07	343.0	VNDR_V2MZAM	10/24/24	True	06/28/24
54722	Prod_80482490		French Whites	French White 750 small	A3.1	39.0	7.17	7.0	12.56	407.0	VNDR_1A8OUC	07/30/25	False	07/01/24
27548	Prod_87371371		California Whites	California Whites 750 small	C6.1	96.0	10.26	10.0	15.54	371.0	VNDR_0T45KD	00/00/00	False	10/08/24
25078	Prod_12031925		French Whites	French White 750 small	A5.2	37.0	8.18	8.2419	15.12	407.0	VNDR_1A8OUC	07/03/25	False	07/01/24
15419	Prod_74297061		Italian Whites	Italian White 750 small	A3.1	68.0	7.99	8.2469	14.04	407.0	VNDR_1A8OUC	08/04/25	False	07/01/24
45490	Prod_17587730		Spanish Sparkling	Spanish Sparkling 750 small	BB7.1	80.0	10.38	10.5692	17.32	341.0	VNDR_3X4SNI	08/03/25	False	10/07/24
86086	Prod_84943833		Italian Reds	Italian Red 750 small	A6.1	35.0	5.41	5.5703	10.12	407.0	VNDR_1A8OUC	06/02/25	False	07/01/24
68760	Prod_30530162		Other Wines	Other Wines 750 small	AA6.1	60.0	9.21	8.9691	13.53	262.0	VNDR_TDXCBK	07/02/25	False	07/01/24
40337	Prod_14353650		Other Wines	Other Wines 750 small	BB6.1	0.0	6.96	6.83	11.17	262.0	VNDR_TDXCBK	06/25/25	False	07/01/24
11468	Prod_28991027		Other Wines	Other Wines 750 small	AA6.1	30.0	8.76	8.92	14.24	262.0	VNDR_TDXCBK	07/17/25	False	07/01/24
34309	Prod_66398038		Spirits	Other Spirits 750	D4.3	21.0	18.37	18.67	28.12	262.0	VNDR_TDXCBK	06/13/25	False	07/01/24
76344	Prod_22066436		Italian Whites	Italian White 750 small	A1.1	22.0	5.32	5.54	9.24	407.0	VNDR_1A8OUC	07/28/25	False	07/02/24
82255	Prod_56064323		Beer Imported	Beer Imp. 9 x 500ml	G1.2	0.0	43.9	45.0	71.04	83.0	VNDR_L4URDB	08/15/24	True	07/09/24
91899	Prod_18079330		Port	Port 750 Old small	D2.3	0.0	73.58	73.5	102.39	326.0	VNDR_UB1PI4	11/20/24	False	07/16/24
38718	Prod_34496059		German Wines	German 750 small	A1.1	29.0	6.31	6.5	10.33	379.0	VNDR_VGEG55	07/31/25	False	07/16/24
47841	Prod_89587929		German Wines	German 750 small	B2.2	0.0	17.4	18.33	26.49	379.0	VNDR_VGEG55	05/07/25	True	07/16/24
83548	Prod_52095702		German Wines	German 750 small	B8.3	0.0	15.08	15.33	22.0	379.0	VNDR_VGEG55	05/07/25	True	07/16/24
93565	Prod_49559932		Italian Reds	Italian Red 750 small	AA3.1	1.0	20.49	21.5	31.44	343.0	VNDR_V2MZAM	07/24/25	False	10/08/24
56660	Prod_19605961		German Wines	German 750 small	A1.1	59.0	10.95	10.666	17.37	379.0	VNDR_VGEG55	03/10/25	False	07/16/24
60281	Prod_70497313		German Wines	German 750 small	B4.1	63.0	10.17	10.5	15.37	379.0	VNDR_VGEG55	07/24/25	False	07/16/24
10767	Prod_48957595		German Wines	German 750 small	A5.3	0.0	35.03	34.33	49.23	379.0	VNDR_VGEG55	09/05/24	False	07/17/24
13895	Prod_10298662	6	German Wines	German 750 small	A3.3	6.0	27.8	29.17	41.25	379.0	VNDR_VGEG55	02/27/25	False	07/17/24
68026	Prod_51531618		German Wines	German 750 small	AA3.1	2.0	8.71	9.17	14.08	406.0	VNDR_ZPS6AS	07/22/25	False	07/19/24
52968	Prod_85117826					0.0	0.0	0.0	0.0		VNDR_W2D030	00/00/00	False	07/19/24
50097	Prod_22455969		German Wines	German 750 small	AA3.1	0.0	9.73	9.66	15.24	406.0	VNDR_ZPS6AS	07/06/25	False	07/19/24
25332	Prod_50679014		German Wines	German 750 small	AA3.1	55.0	11.47	11.62	17.29	406.0	VNDR_ZPS6AS	07/24/25	False	07/19/24
24621	Prod_38661447		German Wines	German 750 small	AA3.1	23.0	7.34	6.9892	13.7	406.0	VNDR_ZPS6AS	07/06/25	False	07/19/24
86870	Prod_43430587		Accessories - Non Alcohol	Non-Alcohol - Accessories/Glassware/Corkscrews		0.0	0.0	0.0	0.0		VNDR_W2D030	00/00/00	True	07/23/24
28174	Prod_16699545		Italian Sparkling	Italian Sparkling 750 small	C7.1	168.0	6.62	6.53	14.66	9.0	VNDR_93N529	07/17/25	False	07/31/24
50502	Prod_29599192		French Reds	French Red 750 small	WALL	0.0	4.09	4.33	6.21	343.0	VNDR_V2MZAM	10/30/24	True	08/07/24
46674	Prod_81600631	6	Spirits	Tequila 750	D1.1	43.0	12.51	12.97	31.08	167.0	VNDR_NKO51N	07/28/25	False	08/15/24
47260	Prod_24301001		California Red	California Red 750 small		0.0	0.0	0.0	0.0	209.0	VNDR_KA6F4X	09/23/24	True	08/16/24
52498	Prod_70111934		California Red	California Red 750 small		0.0	0.0	0.0	0.0	209.0	VNDR_KA6F4X	09/23/24	True	08/16/24
77609	Prod_56852904		Italian Whites	Italian White 750 small	A6.2	0.0	5.26	5.58	10.18	407.0	VNDR_1A8OUC	06/24/25	False	08/19/24
59464	Prod_35310988		Spanish Reds	Spanish Reds 750 small		0.0	0.0	0.0	0.0	257.0	VNDR_QXDZSF	09/23/24	True	08/21/24
81805	Prod_36415085		Spanish Reds	Spanish Reds 750 small		0.0	0.0	0.0	0.0	257.0	VNDR_QXDZSF	09/23/24	True	08/21/24
74919	Prod_10535036		Oregon & Wash.	Oregon & Wash. 750 small	C2.2	72.0	9.04	9.4086	16.07	408.0	VNDR_RC291G	08/01/25	False	08/29/24
64469	Prod_17671033		Oregon & Wash.	Oregon & Wash. 750 small	C2.2	65.0	9.52	9.4348	16.35	408.0	VNDR_RC291G	06/25/25	False	08/29/24
27194	Prod_74702045		Oregon & Wash.	Oregon & Wash. 750 small	C2.1	31.0	11.84	12.33	18.96	408.0	VNDR_RC291G	07/16/25	False	08/29/24
36811	Prod_46488344		Oregon & Wash.	Oregon & Wash. 750 small	C2.1	45.0	11.3	11.2036	18.93	408.0	VNDR_RC291G	08/01/25	False	08/29/24
82377	Prod_83763438		Oregon & Wash.	Oregon & Wash. 750 small	D7	74.0	11.74	12.3425	17.69	408.0	VNDR_RC291G	07/17/25	False	08/29/24
53723	Prod_88870564		Oregon & Wash.	Oregon & Wash. 750 small	C2.2	78.0	12.08	12.4213	18.56	408.0	VNDR_RC291G	03/12/25	False	08/29/24
85235	Prod_87797675		Oregon & Wash.	Oregon & Wash. 750 small		0.0	16.87	16.67	25.66	408.0	VNDR_RC291G	00/00/00	True	08/29/24
86298	Prod_39677123		Spanish Reds	Spanish Reds 750 small	B8.2	0.0	34.38	34.0	49.05	357.0	VNDR_0YL92W	11/05/24	False	09/02/24
69238	Prod_40724822	6	Spanish Reds	Spanish Reds 1.5 small	A7.2	0.0	70.62	70.0	102.68	357.0	VNDR_0YL92W	06/18/25	False	09/02/24
12147	Prod_75596144	6	Spanish Reds	Spanish Reds 750 small	A8.2	0.0	36.43	36.0	50.72	357.0	VNDR_0YL92W	02/24/25	False	09/02/24
48445	Prod_84323187	1	Spanish Reds	Spanish Reds 750 small	A8.2	0.0	157.04	165.0	251.44	357.0	VNDR_0YL92W	02/24/25	False	09/02/24
63803	Prod_42237713		California Red	California Red 750 small	C8.2	119.0	9.37	9.58	18.2	376.0	VNDR_PAOT51	07/14/25	False	09/03/24
71108	Prod_59033035		French Whites	French White 750 small		0.0	13.86	14.16	14.91	332.0	VNDR_7VP42I	00/00/00	False	09/05/24
12013	Prod_17894560		French Reds	French Red 750 small	A5.2	20.0	10.18	10.0	54.88	124.0	VNDR_86SLSZ	07/17/25	False	09/17/24
95617	Prod_47974788		French Reds	French Red 750 small	A5.2	0.0	14.41	15.0	33.6	124.0	VNDR_86SLSZ	10/25/24	False	09/17/24
92410	Prod_90250738		French Reds	French Red 750 small	A5.3	12.0	20.44	20.0	34.86	124.0	VNDR_86SLSZ	02/06/25	False	09/17/24
63502	Prod_40392166		French Reds	French Red 750 small	A6.3	53.0	7.8	8.0	28.52	124.0	VNDR_86SLSZ	07/01/25	False	09/17/24
47755	Prod_59662197	6	French Reds	French Red 750 small		0.0	9.97	100.0	36.68	124.0	VNDR_86SLSZ	00/00/00	True	09/17/24
18733	Prod_17400563		French Whites	French White 750 small	A5.2	18.0	77.38	80.83	106.5	306.0	VNDR_41N4OZ	07/22/25	False	09/17/24
19479	Prod_33911598		French Reds	French Red 750 small	B6.3	12.0	44.51	45.83	67.42	306.0	VNDR_41N4OZ	07/06/25	False	09/17/24
85361	Prod_54258548		French Reds	French Red 750 small	A3.2	0.0	29.6	29.58	40.09	306.0	VNDR_41N4OZ	07/10/25	False	09/17/24
31304	Prod_26185774		French Reds	French Red 750 small	A4.2	10.0	49.55	50.5	70.54	306.0	VNDR_41N4OZ	07/10/25	False	09/17/24
45694	Prod_43569715		Spirits	Armagnac 750	AA2.2	14.0	77.68	76.0	107.84	7.0	VNDR_9NWZAO	05/02/25	False	09/17/24
91171	Prod_72235419		Spirits	Armagnac 750		0.0	96.31	96.0	124.82	7.0	VNDR_9NWZAO	00/00/00	False	09/17/24
96296	Prod_66776044		Spirits	Armagnac 750	AA6.2	1.0	42.08	42.67	60.12	7.0	VNDR_9NWZAO	07/03/25	False	09/17/24
19490	Prod_24083183		Spirits	Armagnac 750	AA6.2	0.0	22.39	22.0	33.75	7.0	VNDR_9NWZAO	11/26/24	False	09/17/24
31252	Prod_81572630		Spirits	Armagnac 750	AA5.2	8.0	42.84	43.0	58.57	7.0	VNDR_9NWZAO	04/09/25	False	09/17/24
16862	Prod_49395583		Spirits	Armagnac 750	AA5.2	14.0	61.65	63.7143	90.53	7.0	VNDR_9NWZAO	00/00/00	False	09/17/24
79959	Prod_30146641		Spirits	Cognac 750		0.0	23.88	25.0	37.48	7.0	VNDR_9NWZAO	00/00/00	False	09/17/24
20450	Prod_13878177		Spirits	Other Spirits 750		13.0	25.22	26.0	39.59	7.0	VNDR_9NWZAO	00/00/00	False	09/17/24
66022	Prod_92152116		Spirits	Other Spirits 750	D5.1	0.0	19.96	20.0	30.73	7.0	VNDR_9NWZAO	11/21/24	False	09/17/24
71991	Prod_83952228		Accessories - Non Alcohol	Non-Alcohol - Cider / Wine		0.0	29.87	29.33	43.12	7.0	VNDR_9NWZAO	00/00/00	False	09/17/24
50927	Prod_64045515		Spirits	Brandy 750	AA2.2	8.0	25.01	26.0	37.72	7.0	VNDR_9NWZAO	11/20/24	False	09/17/24
98090	Prod_44069610		California Whites	California Whites 375 small	C8.3	31.0	15.23	16.0	22.55	229.0	VNDR_GEE18S	08/01/25	False	10/11/24
59853	Prod_66866421		Spanish Whites	Spanish Whites 750 small		0.0	0.0	0.0	0.0	124.0	VNDR_86SLSZ	00/00/00	True	10/14/24
41826	Prod_30158629		New Zealand	New Zealand 750 small	E4.1	273.0	5.23	5.5833	10.13	403.0	VNDR_SJ6SDY	07/30/25	False	10/14/24
52879	Prod_73503684		French Reds	French Red 750 small	A2.2	0.0	33.37	33.33	52.36	111.0	VNDR_6YWBI4	04/16/25	False	10/14/24
67265	Prod_34150825		Other Wines	Other Wines 750 small	AA3.1	12.0	7.0	7.0	11.43	262.0	VNDR_TDXCBK	07/16/25	False	10/17/24
82361	Prod_12625925	6	Spirits	Whiskey 750	D6.1	0.0	76.99	79.72	121.96	367.0	VNDR_423MB2	05/30/25	True	10/24/24
87990	Prod_47273553	12	French Reds	French Red 750 small	WALL	0.0	4.45	4.37	6.16	343.0	VNDR_V2MZAM	01/08/25	True	11/01/24
99787	Prod_15574274	6	Chile	Chile 750 small		0.0	14.16	14.45	18.07	343.0	VNDR_V2MZAM	01/08/25	True	11/01/24
96184	Prod_34699159	6	Chile	Chile 750 small		0.0	14.37	14.45	18.2	343.0	VNDR_V2MZAM	01/08/25	True	11/01/24
50736	Prod_23063963		French Reds	French Red 750 small		0.0	8.8	9.25	11.63	343.0	VNDR_V2MZAM	00/00/00	True	11/01/24
34530	Prod_73179622		Oregon & Wash.	Oregon & Wash. 750 small		0.0	12.31	12.66	16.02	343.0	VNDR_V2MZAM	04/02/25	True	11/01/24
88052	Prod_17169493		Austria	Austria 750 small		0.0	16.22	15.97	19.55	343.0	VNDR_V2MZAM	01/08/25	True	11/01/24
57058	Prod_89016916		Austria	Austria 750 small		0.0	18.25	19.17	24.85	343.0	VNDR_V2MZAM	01/08/25	True	11/01/24
84094	Prod_17688326		French Whites	French White 750 small	WALL	0.0	8.56	8.83	12.12	343.0	VNDR_V2MZAM	02/05/25	True	11/01/24
84255	Prod_30691064		French Reds	French Red 750 small		0.0	22.45	23.33	29.69	343.0	VNDR_V2MZAM	01/15/25	True	11/01/24
14886	Prod_85574583		French Reds	French Red 750 small		0.0	15.05	15.92	20.71	343.0	VNDR_V2MZAM	01/15/25	True	11/01/24
47387	Prod_23011977		French Whites	French White 750 small		0.0	36.29	37.83	48.76	343.0	VNDR_V2MZAM	01/15/25	True	11/01/24
31575	Prod_72740643		French Whites	French White 750 small		0.0	11.04	11.58	14.57	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
49643	Prod_10512053		French Whites	French White 750 small		0.0	14.72	14.41	17.61	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
20100	Prod_12285490		French Whites	French White 750 small		0.0	19.98	19.91	24.89	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
70356	Prod_11414692	6	California Sparkling	California Sparkling 750 small		0.0	26.45	27.5	37.57	343.0	VNDR_V2MZAM	01/08/25	True	11/04/24
17856	Prod_77858724		French Reds	French Red 750 small		0.0	13.25	13.17	17.74	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
48169	Prod_25043385	6	German Wines	German 750 small		0.0	29.16	31.25	38.84	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
38804	Prod_86905525	6	German Wines	German 750 small		0.0	25.35	25.8	32.77	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
45790	Prod_36850101		French Reds	French Red 750 small		0.0	12.58	13.17	16.87	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
40988	Prod_30059215		Argentina	Argentina 750 small		0.0	29.37	31.17	38.72	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
86448	Prod_88708217		Italian Reds	Italian Red 750 small		0.0	10.17	10.0	13.3	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
48506	Prod_85464885		Italian Reds	Italian Red 750 small		0.0	13.7	14.41	19.76	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
97904	Prod_34376855		Italian Reds	Italian Red 750 small		0.0	18.03	17.83	24.79	343.0	VNDR_V2MZAM	01/15/25	True	11/04/24
77306	Prod_51620330		French Whites	French White 750 small	WALL	0.0	17.4	17.91	24.47	343.0	VNDR_V2MZAM	01/08/25	True	11/04/24
22305	Prod_20485054	6	Spanish Reds	Spanish Reds 750 small	D5.3	6.0	65.27	70.0	101.27	124.0	VNDR_86SLSZ	00/00/00	False	11/05/24
19969	Prod_91755371		Spanish Reds	Spanish Reds 750 small	A6.3	28.0	7.32	7.3	9.36	367.0	VNDR_423MB2	05/22/25	False	11/05/24
22404	Prod_67552551	6	Spanish Reds	Spanish Reds 750 small	A6.3	2.0	18.96	0.0	30.34	367.0	VNDR_423MB2	08/04/25	False	11/05/24
18989	Prod_63905572	6	Spanish Reds	Spanish Reds 750 small	A7.2	10.0	21.06	21.83	31.3	367.0	VNDR_423MB2	07/29/25	False	11/05/24
75305	Prod_65191605		Spanish Rose	Spanish Rose 750 small	A5.2	39.0	7.44	7.76	10.6	367.0	VNDR_423MB2	03/02/25	False	11/05/24
45983	Prod_84586071		Spanish Reds	Spanish Reds 750 small	A6.2	77.0	7.51	8.0	12.41	367.0	VNDR_423MB2	08/03/25	False	11/05/24
49462	Prod_63457871	6	Spanish Reds	Spanish Reds 750 small	A7.2	29.0	24.74	0.0	36.31	367.0	VNDR_423MB2	06/17/25	False	11/05/24
29360	Prod_85216368		Spanish Whites	Spanish Whites 750 small	A6.3	0.0	7.35	7.5	11.13	367.0	VNDR_423MB2	07/23/25	False	11/05/24
95657	Prod_66739705		Spanish Whites	Spanish Whites 750 small	A6.2	0.0	0.0	0.0	0.0	367.0	VNDR_423MB2	12/11/24	True	11/05/24
36287	Prod_61752257	4	Spanish Whites	Spanish Whites 750 small	A6.3	3.0	60.97	0.0	90.17	367.0	VNDR_423MB2	00/00/00	False	11/05/24
75472	Prod_87207431		Italian Whites	Italian White 750 small	D6.1	91.0	8.62	9.0	15.71	52.0	VNDR_X2MFB8	07/30/25	False	11/05/24
71313	Prod_15838714		Italian Whites	Italian White 750 small	D5.1	88.0	9.04	9.4091	15.75	52.0	VNDR_X2MFB8	05/15/25	False	11/05/24
44160	Prod_24228003		French Reds	French Red 750 small	D5.2	48.0	21.4	22.33	30.0	52.0	VNDR_X2MFB8	05/06/25	False	11/05/24
16789	Prod_77078074		Italian Whites	Italian White 750 small	WALL	0.0	12.98	13.16	20.93	306.0	VNDR_41N4OZ	07/17/25	False	11/14/24
37181	Prod_19351016		Italian Whites	Italian White 750 small	WALL	0.0	13.6	14.5	22.25	306.0	VNDR_41N4OZ	02/13/25	False	11/14/24
24385	Prod_40389308		Italian Reds	Italian Red 750 small	WALL	0.0	11.74	12.0	17.37	306.0	VNDR_41N4OZ	05/20/25	False	11/14/24
92597	Prod_40836853	6	Italian Whites	Italian White 750 small	WALL	0.0	69.61	68.33	73.99	306.0	VNDR_41N4OZ	02/13/25	False	11/14/24
75641	Prod_21892711		Italian Whites	Italian White 750 small		0.0	0.0	0.0	0.0	306.0	VNDR_41N4OZ	00/00/00	False	11/14/24
54247	Prod_80130642	6	Spanish Sparkling	Spanish Sparkling 750 small		0.0	19.11	19.83	29.78	306.0	VNDR_41N4OZ	00/00/00	False	11/14/24
96673	Prod_73008188		Italian Reds	Italian Red 750 small	AA3.2	0.0	15.67	16.16	26.72	288.0	VNDR_8ZAN02	01/30/25	False	11/14/24
15544	Prod_56299245					8.0	0.99	18.0	2.04		VNDR_W2D030	11/29/24	True	11/19/24
23275	Prod_48860019		French Reds	French Red 750 small	WALL	0.0	11.74	11.5	15.04	343.0	VNDR_V2MZAM	02/05/25	True	11/22/24
73248	Prod_65244568		French Whites	French White 750 small		0.0	12.44	12.83	16.34	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
44550	Prod_12428834	12	French Reds	French Red 750 small		12.0	11.75	12.53	15.39	343.0	VNDR_V2MZAM	01/15/25	False	11/22/24
63693	Prod_30335702		French Reds	French Red 750 small		0.0	9.57	9.92	12.96	343.0	VNDR_V2MZAM	01/08/25	True	11/22/24
29641	Prod_10280462		French Whites	French White 750 small		0.0	7.34	7.73	9.82	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
81749	Prod_72218543		French Whites	French White 750 small		0.0	7.06	7.09	9.61	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
90021	Prod_53049527		California Red	California Red 750 small		0.0	26.46	28.33	35.96	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
25605	Prod_71065932		California Red	California Red 750 small		0.0	27.27	28.42	37.09	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
60713	Prod_39168018		California Whites	California Whites 750 small		0.0	18.95	19.25	23.65	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
30390	Prod_56707022		California Red	California Red 750 small		0.0	35.77	37.33	46.05	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
85403	Prod_37082817		French Reds	French Red 750 small	WALL	0.0	8.74	8.87	13.5	343.0	VNDR_V2MZAM	01/15/25	True	11/22/24
68466	Prod_42425608		French Reds	French Red 750 small		0.0	4.55	4.83	6.74	343.0	VNDR_V2MZAM	01/08/25	True	11/22/24
13981	Prod_19588129		New Zealand	New Zealand 750 small	COSTCO	240.0	9.39	9.17	13.1	376.0	VNDR_PAOT51	00/00/00	False	11/22/24
19493	Prod_46056055	6	California Red	California Red 750 small		0.0	37.9	39.5	55.15	229.0	VNDR_GEE18S	01/23/25	True	12/03/24
81218	Prod_78743999		California Red	California Red 750 small	Sam Office	0.0	63.84	62.5	89.61	229.0	VNDR_GEE18S	04/29/25	False	12/03/24
15311	Prod_85117826					0.0	0.96	0.0	0.0		VNDR_W2D030	00/00/00	False	12/03/24
81318	Prod_64151580		California Red	California Red 750 small	WALL	0.0	62.97	62.5	90.15	229.0	VNDR_GEE18S	04/15/25	False	12/03/24
26984	Prod_74394152		California Red	California Red 750 small	WALL	0.0	59.69	62.5	83.57	229.0	VNDR_GEE18S	04/15/25	False	12/03/24
32760	Prod_74249959	6	Spanish Reds	Spanish Reds 750 small	A8.2	0.0	317.63	311.1	462.53	124.0	VNDR_86SLSZ	02/04/25	False	12/04/24
11524	Prod_60601679	6	Spanish Reds	Spanish Reds 750 small	A8.2	0.0	115.43	116.5	175.15	124.0	VNDR_86SLSZ	02/04/25	False	12/04/24
59402	Prod_82474468	6	Spanish Reds	Spanish Reds 750 small	D6.2	6.0	66.4	67.7	95.36	124.0	VNDR_86SLSZ	08/03/25	False	12/04/24
