tier,vendor_code,vendor_name,priority_score,part_code,product_name,description,category_name,sub_category_name,location,total_onhand,cost,weighted_cost,total_onhand_cost,price,margin,weighted_margin,date_last_sold,status,start_date,end_date,date_created,vs_notes,active_po,date_ordered,qty_on_order,case_count,purchase_qty,po_cost,weeks_remaining,weeks_remaining_avg,weeks_remaining_min,average_movement_month,average_movement_two_month,average_movement_three_month,average_movement_six_month,average_movement_one_year,average_movement_month_ly,rolling_average,qty sold,average_orders_week,account_sprawl,most_common_qty_sold,most_qty_sold,max_qty_account,min,sum_qty_sold,key_account,is_whole_foods,wf_last_order_date,whole_foods,total_wine,date_last_po,last_po,last_purchase_qty,dealer,shipper,order,total_weighted_score,normalized_score,decision
5.0,9.0,VNDR_93N529,-999.0,55896.0,Prod_87712376,6.0,Spirits,Eau de Vie and Grappa 750,D3.3,9.0,16.75,18.459,166.13,31.62,0.47,0.42,2025-07-16,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2016-05-31,,0,0,0.0,0.0,0.0,0.0,75.0,-999.0,37.5,0.0,0.25,0.17,0.08,0.31,1.5,0.14,3.0,0.12,2.0,1.0,2.0,Acc_8b08ae,1.0,3.0,1.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,1.75,Reduce
4.0,199.0,VNDR_CWCPAA,-999.0,55913.0,Prod_46673802,12.0,Spanish Reds,Spanish Reds 750 small,BB9.1,133.0,9.35,9.8399,1308.71,15.54,0.4,0.37,2025-07-24,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-10-07,,0,0,0.0,0.0,0.0,0.0,44.33,-999.0,44.33,0.0,3.0,4.33,2.17,6.38,4.5,2.44,100.0,0.25,9.0,12.0,12.0,Acc_0aafaf,4.0,100.0,3.0,0.0,0,0,0,05/12/25,47426.0,168.0,Western,Distributors Transport,,0.0,8.37,Keep
6.0,167.0,VNDR_NKO51N,0.0,56015.0,Prod_19374804,12.0,French Reds,French Red 750 small,AA4.2,0.0,17.92,18.8525,0.0,22.13,0.1899999999999999,0.15,2024-11-13,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-09-07,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,167.0,VNDR_NKO51N,0.0,56015.0,Prod_19374804,12.0,French Reds,French Red 750 small,AA4.2,0.0,17.92,18.8525,0.0,22.13,0.1899999999999999,0.15,2024-11-13,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-09-07,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,111.0,VNDR_6YWBI4,0.0,56041.0,Prod_86862587,12.0,French Reds,French Red 750 small,A7.3,21.0,8.14,8.5,178.5,15.12,0.4599999999999999,0.4399999999999999,2025-05-26,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2018-11-16,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.71,9.25,0.0,39.0,0.0,4.0,12.0,12.0,Acc_1da4d7,3.0,39.0,0.0,0.0,0,0,0,04/11/25,47222.0,60.0,Grape Ex,Groskopf,,0.0,5.67,Keep
5.0,257.0,VNDR_QXDZSF,7.0,56073.0,Prod_78294749,6.0,Port,Port 750 Old small,WALL,0.0,26.7,27.6,0.0,40.84,0.35,0.3199999999999999,2025-07-31,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-02,,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.5,0.75,0.5,0.25,0.12,0.0,0.92,6.0,0.12,1.0,6.0,6.0,Acc_ec4890,6.0,6.0,0.0,0.0,0,0,0,07/07/25,47737.0,6.0,FDL,Distributors Transport,,0.0,3.57,Reduce
4.0,343.0,VNDR_V2MZAM,-999.0,56118.0,Prod_56035913,12.0,French Whites,French White 750 small,A4.1,80.0,10.7,10.7579,860.63,17.7,0.4,0.39,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2023-09-22,,0,0,0.0,0.0,0.0,0.0,666.67,-999.0,55.56,0.0,1.5,1.5,0.75,0.54,0.0,1.0,19.0,0.12,3.0,1.0,12.0,Acc_aad449,1.0,19.0,1.0,0.0,0,0,0,04/17/25,47220.0,60.0,Grape Ex,Groskopf,,0.0,3.76,Reduce
6.0,167.0,VNDR_NKO51N,0.0,56473.0,Prod_38364041,12.0,French Reds,French Red 750 small,0,0.0,32.23,34.1667,0.0,49.43,0.35,0.31,2024-10-16,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2011-12-23,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
4.0,11.0,VNDR_X243TT,-999.0,56479.0,Prod_29361395,12.0,Argentina,Argentina 750 small,F2.2,27.0,10.96,10.8333,292.5,18.07,0.39,0.4,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,12.0,0.0,12.0,-999.0,3.0,0.0,3.5,3.08,1.54,2.83,1.5,2.19,58.0,0.75,14.0,3.0,12.0,Acc_ec4890,1.0,58.0,4.0,0.0,0,0,0,06/11/25,47627.0,60.0,Groskopf,Groskopf,,0.0,7.58,Keep
6.0,167.0,VNDR_NKO51N,0.0,56562.0,Prod_53737029,6.0,French Reds,French Red 750 small,AA3.1,0.0,66.91,66.9167,0.0,68.89,0.03,0.03,2024-12-19,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-01-07,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,379.0,VNDR_VGEG55,0.0,56660.0,Prod_19605961,12.0,German Wines,German 750 small,A1.1,59.0,10.95,10.666,629.29,17.37,0.37,0.39,2025-03-10,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-07-16,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.85,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,03/18/25,47156.0,60.0,Groskopf,Cobalt,,0.0,3.78,Reduce
5.0,278.0,VNDR_R1DYAO,-999.0,56675.0,Prod_68883067,12.0,Australia,Australia 750 large,B7.1,96.0,6.5,6.4929,623.32,11.67,0.4399999999999999,0.4399999999999999,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2014-07-16,,0,0,0.0,0.0,0.0,0.0,66.67,-999.0,33.33,0.0,1.5,1.0,0.5,4.17,4.25,0.83,48.0,0.12,3.0,12.0,24.0,Acc_dcab33,12.0,48.0,1.0,0.0,0,WF,0,05/21/25,47484.0,96.0,Winebow,Distributors Transport,,0.0,5.61,Keep
5.0,386.0,VNDR_9K0V9N,-999.0,56691.0,Prod_76442190,12.0,California Red,California Red 750 small,BB3.1,66.0,9.7,10.0,660.0,15.47,0.37,0.35,2025-07-21,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2023-11-27,,0,0,0.0,0.0,0.0,0.0,183.33,-999.0,45.83,0.0,0.75,0.5,0.25,2.13,2.25,0.42,30.0,0.12,5.0,3.0,12.0,Acc_6233e4,3.0,30.0,0.0,0.0,0,0,TW,06/10/25,47612.0,72.0,Tower Road,Groskopf,,0.0,5.08,Keep
5.0,288.0,VNDR_8ZAN02,-999.0,56705.0,Prod_89819411,12.0,Italian Reds,Italian Red 750 small,B2.1,34.0,6.45,6.92,235.28,11.06,0.42,0.37,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-05-11,,0,0,0.0,0.0,0.0,0.0,141.67,-999.0,141.67,0.0,0.25,0.17,0.08,2.08,13.5,0.14,2.0,0.12,1.0,2.0,2.0,Acc_cd6184,2.0,2.0,0.0,0.0,0,WF,0,01/20/25,46876.0,60.0,Western,Distributor's Transport,,0.0,1.55,Reduce
5.0,293.0,VNDR_HZXJ63,-999.0,56762.0,Prod_85758021,12.0,French Whites,French White 750 small,A7.1,67.0,11.03,11.6,777.2,20.51,0.4599999999999999,0.43,2025-07-23,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-06-28,,0,0,0.0,0.0,0.0,0.0,44.67,-999.0,44.67,0.0,1.25,0.83,0.42,5.08,6.0,0.69,16.0,0.25,3.0,6.0,6.0,Acc_38c19c,4.0,16.0,2.0,0.0,0,0,0,04/07/25,47121.0,96.0,FDL,Distributor Transport,,0.0,7.97,Keep
5.0,9.0,VNDR_93N529,-999.0,57055.0,Prod_12445891,12.0,Italian Reds,Italian Red 750 small,D7,1.0,9.01,9.4142,9.41,18.25,0.51,0.48,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,47587,6/9/25,96.0,8.0,36.0,864.96,0.53,-999.0,0.22,0.0,1.5,1.42,0.71,3.65,7.75,0.97,41.0,0.38,9.0,5.0,12.0,Acc_ec4890,1.0,41.0,4.0,0.0,0,0,0,07/31/25,47877.0,60.0,DI / Alba,Distributors Transport,,0.0,7.45,Keep
5.0,83.0,VNDR_L4URDB,-999.0,57076.0,Prod_86636413,1.0,Beer Imported,Beer Imp. 20 x 16.9oz.,F4.1,5.0,42.84,42.2,211.0,72.54,0.41,0.42,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,5.0,0.0,8.06,-999.0,8.06,0.0,0.62,0.75,0.38,1.54,0.75,0.46,17.0,0.62,17.0,1.0,1.0,Acc_36bd6b,1.0,17.0,7.0,0.0,0,0,TW,04/16/25,47256.0,22.0,FDL,Distributors Transport,,0.0,8.5,Keep
4.0,197.0,VNDR_F2Q3AP,-999.0,57093.0,Prod_84082141,12.0,Oregon & Wash.,Oregon & Wash. 750 small,E4.1,215.0,14.59,15.5,3332.5,23.98,0.39,0.35,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-10-14,,0,0,0.0,0.0,0.0,0.0,94.3,-999.0,23.57,0.0,3.0,4.5,2.25,6.42,14.25,2.5,127.0,0.38,12.0,6.0,24.0,Acc_661352,3.0,127.0,3.0,0.0,0,0,0,06/10/25,47598.0,168.0,Lairds,NWDS toGroskopf,,0.0,9.26,Keep
4.0,254.0,VNDR_HZSNV3,-999.0,57195.0,Prod_38810254,12.0,California Red,California Red 750 large,C5.1,55.0,3.06,3.0,165.0,5.64,0.4599999999999999,0.47,2025-07-28,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-04-18,,0,0,0.0,0.0,0.0,0.0,38.19,-999.0,38.19,0.0,1.5,2.0,1.0,3.0,5.5,1.17,24.0,0.12,2.0,12.0,12.0,Acc_d73579,12.0,24.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,2.15,Reduce
5.0,412.0,VNDR_3AHJKA,-999.0,57218.0,Prod_86436039,1.0,Micro Beer,Micro Beer Dom. 24 x 12oz.,NBC,10.7,30.64,28.0,299.6,42.38,0.28,0.3399999999999999,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-19,,0,0,0.0,0.0,0.0,0.0,89.17,-999.0,29.72,0.0,0.25,0.58,0.29,0.4,0.0,0.28,18.0,0.12,15.0,1.0,3.0,Acc_432c4b,-1.0,18.0,0.0,0.0,0,0,0,07/17/25,47822.0,10.0,Alba,Distributors Transport,,0.0,4.83,Keep
6.0,257.0,VNDR_QXDZSF,0.0,57224.0,Prod_59252893,6.0,Spanish Whites,Spanish White Small 3.0L,A6.1,21.0,10.66,11.0756,232.59,21.09,0.49,0.47,2025-05-21,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2016-02-04,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.67,9.75,0.0,7.0,0.0,2.0,1.0,6.0,Acc_082bbe,1.0,7.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,3.24,Reduce
6.0,315.0,VNDR_AXECGW,0.0,57374.0,Prod_68457055,12.0,Portugal Table,Portugal Table 750 large,D7,0.0,4.74,4.75,0.0,7.82,0.39,0.39,2025-04-16,x,7/2/25,12/31/29,2021-05-17,Discontinued ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,01/21/25,46884.0,36.0,Gordon Logistics,Distributors Transport,,0.0,3.21,Reduce
4.0,11.0,VNDR_X243TT,-999.0,57664.0,Prod_92555612,12.0,Argentina,Argentina 750 small,F2.2,39.0,11.05,10.8333,422.5,16.61,0.3299999999999999,0.35,2025-07-09,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-09-15,,0,0,0.0,0.0,0.0,0.0,51.32,-999.0,8.55,0.0,2.5,1.83,0.92,3.04,17.75,1.44,29.0,0.38,7.0,2.0,12.0,Acc_e55bbc,2.0,29.0,1.0,0.0,0,0,0,05/20/25,47486.0,36.0,Groskopf,Groskopf,,0.0,6.37,Keep
4.0,94.0,VNDR_ZNP5OO,100.0,57761.0,Prod_69565812,12.0,German Wines,German 750 small,A1.1,0.0,7.06,7.333,0.0,11.75,0.4,0.38,2025-07-16,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2021-08-17,,47816,7/16/25,24.0,2.0,36.0,169.44,0.0,0.0,0.0,0.0,3.75,3.0,1.5,3.04,2.5,2.25,48.0,0.38,7.0,6.0,12.0,Acc_c5838a,3.0,48.0,2.0,0.0,0,0,0,07/16/25,47816.0,24.0,FDL,Distributors Transport,,0.0,5.03,Keep
4.0,387.0,VNDR_IOOMBP,-999.0,57779.0,Prod_41216239,12.0,California Red,California Red 750 small,C5.3,2.0,17.69,17.5,35.0,24.82,0.29,0.29,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-10-13,,0,0,0.0,0.0,12.0,0.0,3.23,-999.0,0.27,0.0,2.38,2.58,1.29,2.31,0.75,1.65,51.0,0.62,9.0,1.0,12.0,Acc_973133,1.0,51.0,1.0,0.0,0,0,0,01/28/25,46935.0,60.0,"5069 Presqui'ile Dr, Santa Maria, CA",Cobalt,,0.0,7.64,Keep
6.0,83.0,VNDR_L4URDB,0.0,57861.0,Prod_18424966,1.0,Beer Domestic,Beer Dom. 24 x 12oz.,AA4.1,0.0,24.0,25.0,0.0,50.01,0.52,0.5,2024-09-10,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-07-01,,47062,3/4/25,25.0,25.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,03/04/25,47062.0,25.0,LAK,Distributors Transport,,0.0,,
5.0,247.0,VNDR_SY466S,-999.0,57893.0,Prod_17718522,1.0,California Whites,California White 20L keg small,xBC-keg,3.0,181.68,179.75,539.25,278.18,0.35,0.35,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2014-05-05,,0,0,0.0,0.0,1.0,0.0,12.0,-999.0,12.0,0.0,0.25,0.25,0.12,0.27,4.25,0.17,5.0,0.25,5.0,1.0,1.0,Acc_446218,1.0,5.0,0.0,0.0,0,0,0,06/17/25,47650.0,4.0,Bivio,Groskopf,,0.0,8.12,Keep
3.0,11.0,VNDR_X243TT,-999.0,57908.0,Prod_24977670,12.0,Sake,Sake 300 small,F3.1,212.0,7.26,7.75,1643.0,13.34,0.4599999999999999,0.42,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,20.08,-999.0,20.08,0.0,6.25,4.75,2.38,6.94,2.75,3.67,117.0,0.88,17.0,12.0,12.0,Acc_661352,2.0,117.0,3.0,0.0,0,WF,0,05/27/25,47510.0,240.0,Groskopf,Groskopf,,0.0,8.26,Keep
4.0,408.0,VNDR_B13A74,-999.0,57934.0,Prod_44774918,12.0,Oregon & Wash.,Oregon & Wash. 1.5 small,BB8.1,2.0,13.97,14.16,28.32,22.78,0.39,0.38,2025-07-16,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-05-22,,47860,7/29/25,72.0,6.0,48.0,1005.84,0.8,-999.0,0.67,0.0,2.75,1.83,0.92,0.42,0.0,1.53,22.0,0.25,2.0,10.0,12.0,Acc_38c19c,10.0,22.0,1.0,0.0,0,0,0,07/29/25,47860.0,72.0,OWS - Tualatin,Groskopf,,0.0,4.42,Keep
3.0,255.0,VNDR_5VR9KY,-999.0,57937.0,Prod_30049929,12.0,Arizona,Arizona Small 750,E4.1,84.0,12.16,12.0,1008.0,17.65,0.31,0.3199999999999999,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-09-10,,0,0,0.0,0.0,12.0,0.0,14.0,-999.0,14.0,0.0,6.0,5.0,2.5,10.1,22.25,3.67,108.0,0.5,9.0,12.0,12.0,Acc_43e558,12.0,108.0,2.0,0.0,0,0,TW,05/06/25,47360.0,168.0,FDL,Groskopf,,0.0,8.95,Keep
4.0,257.0,VNDR_QXDZSF,-999.0,57947.0,Prod_59090626,6.0,Spanish Reds,Spanish Red Small 3.0L,A9.1,78.0,9.93,10.083,786.47,19.81,0.5,0.49,2025-07-24,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2016-02-04,,0,0,0.0,0.0,0.0,0.0,26.0,-999.0,13.0,0.0,2.12,3.25,1.62,7.88,6.0,1.79,90.0,0.5,15.0,6.0,12.0,Acc_082bbe,2.0,90.0,3.0,0.0,0,0,0,03/07/25,47083.0,48.0,FDL,Distributors Transport,,0.0,9.15,Keep
6.0,343.0,VNDR_V2MZAM,0.0,58037.0,Prod_49197830,12.0,French Reds,French Red 750 small,0,0.0,13.23,13.65,0.0,18.22,0.27,0.25,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-16,,47818,7/17/25,24.0,2.0,0.0,317.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/17/25,47818.0,24.0,Grape Ex,Groskopf,,0.0,,
6.0,167.0,VNDR_NKO51N,0.0,58200.0,Prod_69633513,0.0,French Whites,French White 750 small,0,0.0,27.2,64.3333,0.0,89.86,0.7,0.28,2024-10-30,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-01-27,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
4.0,376.0,VNDR_PAOT51,-999.0,58353.0,Prod_11195967,12.0,California Red,California Red 750 small,C6.1,240.0,7.34,7.5832,1819.97,13.17,0.4399999999999999,0.42,2025-07-07,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-06-09,,0,0,0.0,0.0,0.0,0.0,166.67,-999.0,166.67,0.0,1.5,3.0,1.5,22.25,6.0,1.5,90.0,0.12,8.0,12.0,12.0,Acc_8aa2c6,6.0,90.0,2.0,0.0,0,WF,0,04/10/25,47199.0,360.0,Alexander Valley Cellars,Groskopf,,0.0,9.4,Keep
3.0,83.0,VNDR_L4URDB,52.0,58404.0,Prod_75594597,12.0,California Red,California Red 750 small,C2.1,88.0,6.52,6.5,572.0,10.79,0.4,0.4,2025-07-30,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,12.0,0.0,14.67,29.33,14.67,3.0,4.12,4.42,2.21,7.71,3960.0,3.85,81.0,0.5,10.0,12.0,12.0,Acc_661352,3.0,81.0,1.0,0.0,0,WF,0,03/13/25,47111.0,168.0,Western,Distributors Transport,,0.0,7.4,Keep
3.0,410.0,VNDR_LO9ZHG,-999.0,58617.0,Prod_39362998,12.0,Argentina,Argentina 750 small,F1.2,29.0,12.35,12.23,354.67,19.97,0.38,0.39,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-04-24,,0,0,0.0,0.0,0.0,0.0,116.0,-999.0,3.22,0.0,4.62,5.92,2.96,3.21,4.5,3.51,84.0,0.25,10.0,1.0,36.0,Acc_1ed46a,1.0,84.0,1.0,0.0,0,0,0,07/02/25,47733.0,72.0,Alba,Distributors Transport,,0.0,8.08,Keep
6.0,167.0,VNDR_NKO51N,0.0,58733.0,Prod_85962341,0.0,French Reds,French Red 750 small,0,24.0,79.58,82.2267,1973.44,88.29,0.0999999999999999,0.0699999999999999,2023-05-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2023-04-25,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/09/25,47766.0,24.0,Western,Shipping by Supplier,,0.0,,
